radio;mcc;net;area;cell;unit;lon;lat;range;samples;changeable;created;updated;averageSignal
GSM;218;5;3;1253;-1;18.4997;43.786;10982;19;1;1722057521;1722172262;0
GSM;218;90;7;21230;-1;18.4504;43.8142;1000;7;1;1722058093;1722078306;0
GSM;218;90;7;23677;-1;18.4483;43.7798;10253;91;1;1722058248;1722191524;0
GSM;218;5;2;12481;-1;18.4457;43.816;1000;8;1;1722058462;1722079269;0
GSM;218;5;18;22931;-1;18.5351;43.3363;1000;1;1;1722060544;1722060544;0
GSM;218;90;15;22576;-1;18.5508;43.3248;1000;4;1;1722060779;1722081006;0
GSM;218;5;3;25212;-1;18.5751;43.7132;2595;102;1;1722061224;1722191824;0
GSM;218;3;40;2350;-1;18.551;43.7153;1820;65;1;1722061375;1722091753;0
GSM;218;5;18;3241;-1;18.5201;43.3416;1000;3;1;1722061500;1722081743;0
GSM;218;5;18;7323;-1;18.5151;43.3471;1000;3;1;1722062341;1722082446;0
GSM;218;5;15;22361;-1;18.5592;43.7187;4282;62;1;1722063268;1722109142;0
GSM;218;5;3;1202;-1;18.4042;43.4841;5986;77;1;1722064987;1722110822;0
GSM;218;5;3;4484;-1;18.5826;43.7106;500;103;1;1722065218;1722160566;0
GSM;218;3;3;6701;-1;18.4948;43.7635;1000;1;1;1722065247;1722065247;0
GSM;218;90;20208;3582;-1;18.5167;43.3451;1000;4;1;1722065225;1722095886;0
GSM;218;90;2;22999;-1;18.4965;43.3706;2762;53;1;1722061225;1722093787;0
GSM;218;5;18;4181;-1;18.5516;43.3232;1000;3;1;1722067581;1722087789;0
GSM;218;5;18;7803;-1;18.6198;43.6853;1447;73;1;1722067777;1722149462;0
LTE;218;5;530;57093;-1;19.3258;44.8946;1000;16;1;1722054989;1734189371;0
GSM;218;90;60;1195;-1;18.5002;43.3678;2644;42;1;1722063182;1722089165;0
GSM;218;90;8;21052;-1;18.5336;43.7246;1000;23;1;1722068702;1722089222;0
GSM;218;90;15;20961;-1;18.582;43.7109;1212;85;1;1722068911;1722108302;0
GSM;218;90;7;20590;-1;18.4452;43.8164;1000;1;1;1722068565;1722068565;0
GSM;218;90;15;6841;-1;18.5458;43.7182;1000;15;1;1722069358;1722089948;0
GSM;218;3;40;1457;-1;18.5459;43.7181;2201;192;1;1722069691;1722098105;0
GSM;218;90;7;20401;-1;18.5517;43.7146;1272;57;1;1722070322;1722092106;0
GSM;218;90;7;24306;-1;18.4452;43.8163;1000;2;1;1722070596;1722090964;0
GSM;218;90;3;6701;-1;18.5045;43.7327;1000;1;1;1722069592;1722069592;0
GSM;218;5;18;14422;-1;18.5396;43.3322;1000;13;1;1722071288;1722094623;0
GSM;218;5;40;2350;-1;18.5479;43.7167;1000;4;1;1722070952;1722091754;0
GSM;218;90;7;21237;-1;18.6075;43.6916;4671;123;1;1722071613;1722170229;0
GSM;218;3;40;1537;-1;18.5341;43.7244;1000;49;1;1722072548;1722101592;0
GSM;218;90;5;23031;-1;18.4271;43.418;3855;48;1;1722068674;1722094029;0
GSM;218;5;18;9711;-1;18.5186;43.3429;1000;20;1;1722074114;1722096786;0
GSM;218;90;3;14211;-1;18.5045;43.7325;1000;1;1;1722073538;1722073538;0
GSM;218;90;8;20040;-1;18.5342;43.7245;1000;15;1;1722075489;1722095763;0
GSM;218;90;15;21882;-1;18.617;43.6672;2539;94;1;1722075820;1722148923;0
GSM;218;5;2;6241;-1;18.5477;43.717;714;108;1;1722076129;1722100506;0
GSM;218;90;40;3679;-1;18.5579;43.7107;1000;65;1;1722077085;1722097682;0
GSM;218;5;7;21707;-1;18.5668;43.7069;1000;1;1;1722077567;1722077567;0
GSM;218;5;40;1782;-1;18.5737;43.7053;1000;1;1;1722078603;1722078603;0
GSM;218;3;3;25212;-1;18.5582;43.719;1000;56;1;1722080192;1722100628;0
GSM;218;90;3;25212;-1;18.6;43.6956;1000;5;1;1722080395;1722166265;0
GSM;218;90;3;22312;-1;18.4543;43.4533;1000;3;1;1722081206;1722101351;0
GSM;218;3;15;23014;-1;18.5309;43.7246;1000;44;1;1722080745;1722101527;0
GSM;218;5;3;22311;-1;18.4526;43.4683;1000;3;1;1722082922;1722103032;0
GSM;218;90;15;22978;-1;18.5831;43.7111;1000;57;1;1722083279;1722150123;0
GSM;218;3;40;3069;-1;18.4978;43.5407;3027;17;1;1722086218;1722106623;0
GSM;218;5;15;22887;-1;18.5786;43.7137;1000;1;1;1722086072;1722086072;0
GSM;218;90;15;22612;-1;18.3787;43.4622;3242;17;1;1722086852;1722110222;0
GSM;218;90;18;914;-1;18.6046;43.6889;1000;6;1;1722088062;1722108122;0
GSM;218;90;40;1826;-1;18.6068;43.6872;1000;38;1;1722088152;1722108421;0
GSM;218;5;15;22957;-1;18.4526;43.538;1000;2;1;1722089534;1722109801;0
GSM;218;5;2;4451;-1;18.3415;43.8269;4684;168;1;1722091629;1722196742;0
GSM;218;90;7;21854;-1;18.4198;43.8527;1759;11;1;1722092111;1722112382;0
GSM;218;90;7;20358;-1;18.4285;43.8547;3482;8;1;1722092229;1722249184;0
GSM;218;5;2;5122;-1;18.4702;43.8496;2468;4;1;1722092475;1722112743;0
GSM;218;90;7;20066;-1;18.478;43.8493;2668;6;1;1722092536;1722112803;0
GSM;218;90;7;20067;-1;18.4787;43.8474;1762;3;1;1722092713;1722112743;0
GSM;218;90;7;20073;-1;18.5017;43.8471;2822;7;1;1722092709;1722112923;0
GSM;218;90;15;21259;-1;18.5682;43.8137;1000;10;1;1722093425;1722113643;0
GSM;218;90;7;23574;-1;18.37;43.8148;7229;139;1;1722124947;1722196623;0
GSM;218;90;15;21304;-1;18.5902;43.7152;1685;114;1;1722128155;1722155829;0
GSM;218;90;15;22844;-1;18.5895;43.7325;2015;5;1;1722127856;1722149882;0
GSM;218;90;15;23983;-1;18.6239;43.6651;1000;7;1;1722128673;1722148863;0
GSM;218;5;18;1501;-1;18.5868;43.6911;5359;24;1;1722128206;1722159127;0
GSM;218;90;15;22686;-1;18.5844;43.715;1000;10;1;1722130028;1722156189;0
GSM;218;90;8;21255;-1;18.5813;43.7143;1000;4;1;1722130387;1722156542;0
GSM;218;5;3;25221;-1;18.5998;43.7294;3999;28;1;1722131306;1722604022;0
GSM;218;5;3;642;-1;18.5728;43.7298;1102;32;1;1722131195;1722158287;0
GSM;218;90;15;21305;-1;18.5826;43.7141;1000;1;1;1722132064;1722132064;0
GSM;218;90;15;21881;-1;18.5945;43.6957;1000;7;1;1722132267;1722156846;0
GSM;218;5;2;11832;-1;18.5416;43.7227;1000;2;1;1722135274;1722155708;0
GSM;218;90;15;21880;-1;18.5934;43.6963;1000;2;1;1722136916;1722156907;0
GSM;218;5;18;1503;-1;18.5497;43.7155;1000;1;1;1722138303;1722138303;0
GSM;218;90;15;22859;-1;18.6064;43.6964;1000;1;1;1722138515;1722138515;0
GSM;218;5;15;5881;-1;18.5466;43.7176;1000;1;1;1722138542;1722138542;0
GSM;218;5;15;6171;-1;18.5458;43.7182;1000;1;1;1722139478;1722139478;0
GSM;218;5;2;10553;-1;18.4146;43.7928;2534;9;1;1722170881;1722191103;0
GSM;218;90;7;24262;-1;18.3684;43.8185;1309;13;1;1722171357;1722191584;0
GSM;218;5;2;10632;-1;18.3736;43.8162;1000;1;1;1722171384;1722171384;0
GSM;218;5;2;20073;-1;18.367;43.8225;1000;1;1;1722171503;1722171503;0
GSM;218;5;2;20072;-1;18.3632;43.8194;1000;19;1;1722171514;1722191581;0
GSM;218;3;40;4464;-1;18.3637;43.8181;1000;2;1;1722171725;1722191705;0
GSM;218;5;3;3552;-1;18.5763;43.8114;1000;10;1;1722175573;1722616145;0
GSM;218;90;7;20587;-1;18.36;43.8207;1000;3;1;1722176440;1722196383;0
GSM;218;90;7;20588;-1;18.3561;43.8234;1000;7;1;1722176513;1722196443;0
GSM;218;90;7;20280;-1;18.323;43.8436;4971;186;1;1722176693;1722197524;0
GSM;218;90;7;24143;-1;18.3196;43.8504;4245;200;1;1722176699;1722197581;0
GSM;218;90;7;20646;-1;18.3231;43.8416;3610;21;1;1722177101;1722197468;0
GSM;218;90;7;23972;-1;18.3296;43.8321;1000;3;1;1722177312;1722197224;0
GSM;218;90;7;23442;-1;18.3287;43.8341;1000;1;1;1722177371;1722177371;0
GSM;218;90;7;23443;-1;18.329;43.836;1000;1;1;1722177385;1722177385;0
GSM;218;90;7;24307;-1;18.3267;43.8502;1000;1;1;1722177479;1722177479;0
GSM;218;90;7;24044;-1;18.3238;43.8516;1000;1;1;1722177517;1722177517;0
GSM;218;5;2;28063;-1;18.3048;43.9071;5052;81;1;1722177602;1722197823;0
GSM;218;90;7;24309;-1;18.3031;43.8647;1000;1;1;1722177595;1722177595;0
GSM;218;5;2;10663;-1;18.2981;43.919;8295;126;1;1722177647;1722198063;0
GSM;218;90;7;21441;-1;18.2828;43.9303;8523;17;1;1722177696;1722198123;0
GSM;218;90;7;21442;-1;18.3092;43.9108;5514;7;1;1722177741;1722250623;0
GSM;218;5;2;9471;-1;18.2746;43.9463;7093;140;1;1722177797;1722198062;0
GSM;218;5;2;10661;-1;18.2836;43.926;6557;5;1;1722177610;1722198003;0
GSM;218;90;8;21514;-1;18.2785;43.9458;4501;2;1;1722177865;1722250685;0
GSM;218;5;2;15103;-1;18.2017;43.9894;8249;186;1;1722178022;1722198363;0
GSM;218;3;40;3885;-1;18.191;43.9968;6509;7;1;1722178092;1722198302;0
GSM;218;5;2;15133;-1;18.1418;44.0293;7447;147;1;1722178218;1722198541;0
GSM;218;90;8;20715;-1;18.2228;43.9911;1000;4;1;1722178197;1722198064;0
GSM;218;5;2;6162;-1;18.1366;44.0344;7197;70;1;1722178244;1722198483;0
GSM;218;90;8;23510;-1;18.2138;43.9934;1000;1;1;1722178221;1722178221;0
GSM;218;90;8;21831;-1;18.2125;43.9932;1000;1;1;1722178224;1722178224;0
GSM;218;90;8;24020;-1;18.2057;43.9913;1000;2;1;1722178235;1722198122;0
GSM;218;90;8;21473;-1;18.195;43.9927;1000;3;1;1722178256;1722198123;0
GSM;218;90;8;23653;-1;18.1952;43.9925;1000;1;1;1722178261;1722178261;0
GSM;218;5;2;13923;-1;18.1199;44.0582;6878;70;1;1722178337;1722198602;0
GSM;218;90;8;24054;-1;18.161;44.0176;8435;6;1;1722178297;1722198483;0
GSM;218;90;8;21474;-1;18.1745;44.0046;1000;1;1;1722178315;1722178315;0
GSM;218;5;2;12421;-1;18.1019;44.0961;5889;200;1;1722178443;1722198782;0
GSM;218;90;8;20041;-1;18.0996;44.0949;8145;107;1;1722178432;1722198782;0
GSM;218;3;40;4396;-1;18.099;44.0978;5628;7;1;1722178574;1722198782;0
GSM;218;5;2;12422;-1;18.1096;44.0788;1000;1;1;1722178614;1722178614;0
GSM;218;90;8;24210;-1;18.1104;44.0938;1413;7;1;1722178622;1722198963;0
GSM;218;90;8;24212;-1;18.1091;44.1025;1000;3;1;1722178681;1722198602;0
GSM;218;5;2;6731;-1;18.0274;44.1397;5746;58;1;1722178787;1722199024;0
GSM;218;90;8;21570;-1;17.975;44.1697;5850;62;1;1722178974;1722199204;0
GSM;218;3;70;5000;-1;17.9212;44.2238;8025;199;1;1722179042;1722483841;0
GSM;218;3;70;3834;-1;17.9214;44.2235;4479;3;1;1722179539;1722199622;0
GSM;218;90;8;23948;-1;17.9045;44.2322;1000;1;1;1722179611;1722179611;0
GSM;218;90;8;23807;-1;17.9008;44.2354;1000;1;1;1722179582;1722179582;0
GSM;218;90;8;23984;-1;17.9048;44.242;6312;8;1;1722179693;1722483482;0
GSM;218;90;8;21218;-1;17.9148;44.3295;1000;1;1;1722180253;1722180253;0
GSM;218;5;16;12862;-1;17.9794;44.378;8206;14;1;1722180790;1722482402;0
GSM;218;90;6;24450;-1;18.0286;44.4297;3174;153;1;1722181106;1722201363;0
GSM;218;5;16;5423;-1;18.0194;44.4185;6968;17;1;1722181103;1722482042;0
GSM;218;90;6;24451;-1;18.0243;44.4281;2812;89;1;1722181074;1722254884;0
GSM;218;90;6;24049;-1;18.0262;44.4256;1000;2;1;1722181254;1722201123;0
GSM;218;3;70;1322;-1;18.053;44.4449;1654;10;1;1722181392;1735910768;0
GSM;218;90;6;20410;-1;18.0823;44.5059;7973;125;1;1722181526;1722202203;0
GSM;218;90;6;24332;-1;18.0935;44.5636;5135;28;1;1722182181;1722202503;0
GSM;218;90;6;24333;-1;18.0945;44.5684;6103;133;1;1722182222;1722202623;0
GSM;218;90;6;24331;-1;18.0944;44.5678;6056;45;1;1722182288;1722202622;0
GSM;218;90;6;23732;-1;18.0906;44.5431;1000;2;1;1722182346;1722202203;0
GSM;218;90;6;24463;-1;18.0934;44.5678;4553;5;1;1722182363;1722202622;0
GSM;218;90;6;24461;-1;18.0955;44.558;1085;10;1;1722182372;1722202381;0
GSM;218;90;6;21684;-1;18.0952;44.5556;1000;1;1;1722182425;1722182425;0
GSM;218;90;6;21135;-1;18.0745;44.6569;4538;103;1;1722182584;1722256502;0
GSM;218;3;70;4520;-1;18.0909;44.6062;6499;8;1;1722182734;1735964883;0
GSM;218;90;6;20939;-1;18.0893;44.6065;1000;1;1;1722182728;1722182728;0
GSM;218;90;6;23985;-1;18.0655;44.6936;1000;1;1;1722183256;1722183256;0
GSM;218;5;16;11353;-1;18.0886;44.7256;1685;3;1;1722183511;1722203523;0
GSM;218;90;6;23594;-1;18.0872;44.7477;2097;16;1;1722183578;1722257584;0
GSM;218;3;70;4468;-1;18.1023;44.7337;2475;18;1;1722183637;1735964885;0
GSM;218;5;16;22961;-1;18.0566;44.8188;4032;10;1;1722184169;1722204542;0
GSM;218;3;70;4271;-1;18.069;44.8544;1546;2;1;1722184536;1722204543;0
GSM;218;90;3;21538;-1;18.1038;44.9074;6495;166;1;1722184646;1722205142;0
GSM;218;90;3;20633;-1;18.0713;44.865;1727;3;1;1722184631;1722204663;0
GSM;218;90;14;22637;-1;17.9369;44.8317;12137;5;1;1722184745;1722262866;0
GSM;218;90;14;22438;-1;18.1088;44.9132;5245;111;1;1722184740;1722205023;0
GSM;218;5;16;4721;-1;18.276;44.9766;5417;87;1;1722185536;1722205923;0
GSM;218;90;3;20130;-1;18.3098;45.0034;2802;200;1;1722185681;1722206102;0
GSM;218;5;16;12271;-1;18.3063;45.0008;3290;73;1;1722185860;1722206161;0
GSM;218;90;3;23646;-1;18.2602;44.9698;1000;1;1;1722185739;1722185739;0
GSM;218;90;3;20127;-1;18.3004;45.0289;6279;86;1;1722185912;1722206412;0
GSM;218;90;3;22627;-1;18.286;45.0633;4537;200;1;1722185942;1722206413;0
GSM;218;5;16;15591;-1;18.3001;45.0305;5065;65;1;1722186064;1722206342;0
GSM;218;90;3;22541;-1;18.317;44.9943;1000;1;1;1722186036;1722186036;0
GSM;218;90;3;22851;-1;18.3004;45.0302;4664;7;1;1722186133;1722206342;0
GSM;218;90;3;22628;-1;18.2881;45.0774;4779;199;1;1722186143;1722206583;0
GSM;218;5;16;6393;-1;18.2904;45.0698;6413;66;1;1722186230;1722206522;0
GSM;218;90;3;24454;-1;18.2894;45.082;5644;74;1;1722186299;1722206582;0
GSM;218;90;3;22697;-1;18.2936;45.075;4609;8;1;1722186306;1722206582;0
GSM;218;90;3;24453;-1;18.6215;45.1175;17904;200;1;1722186396;1722209762;0
GSM;218;90;3;22698;-1;18.3199;45.1219;6843;89;1;1722186418;1722209582;0
GSM;218;90;3;22893;-1;18.2914;45.0924;2909;39;1;1722186463;1722206582;0
GSM;218;3;30;2324;-1;18.2879;45.0792;6413;28;1;1722186519;1735964891;0
GSM;218;5;16;12243;-1;18.3346;45.1136;16753;47;1;1722186661;1722208683;0
GSM;218;3;30;2323;-1;18.3135;45.1081;1000;2;1;1722186909;1722207302;0
GSM;218;90;3;22320;-1;18.389;45.129;11691;112;1;1722187627;1722209942;0
GSM;218;90;3;22892;-1;18.4218;45.1296;6026;2;1;1722188224;1722208382;0
GSM;218;90;3;22631;-1;18.4909;45.1179;6068;6;1;1722188364;1722208742;0
GSM;218;90;3;21983;-1;18.6101;45.1116;9759;3;1;1722188504;1722210063;0
GSM;218;90;3;22250;-1;18.7163;45.1232;4972;74;1;1722188904;1722210003;0
GSM;218;90;7;24443;-1;18.4166;43.8589;1000;3;1;1722228779;1722249003;0
GSM;218;90;7;24444;-1;18.4087;43.8579;1000;1;1;1722229019;1722229019;0
GSM;218;90;7;21922;-1;18.3872;43.8564;1214;4;1;1722229132;1722249363;0
GSM;218;90;7;24039;-1;18.3659;43.8519;1000;1;1;1722229617;1722229617;0
GSM;218;90;7;20898;-1;18.3585;43.8522;1000;3;1;1722229609;1722249723;0
GSM;218;90;7;21087;-1;18.3449;43.8518;1000;1;1;1722229917;1722229917;0
GSM;218;90;14;24122;-1;17.7896;44.8435;1000;1;1;1722243131;1722243131;0
GSM;218;90;14;24147;-1;17.5482;44.8802;4927;4;1;1722243558;1722263766;0
GSM;218;90;14;22166;-1;17.4513;44.8804;12326;8;1;1722243918;1722477122;0
GSM;218;90;14;24482;-1;17.2537;45.1418;1000;4;1;1722245712;1722265747;0
GSM;218;90;14;23605;-1;17.3517;44.8974;4248;3;1;1722456455;1722476582;0
GSM;218;5;16;9792;-1;17.7021;44.8552;4331;3;1;1722457290;1722477482;0
GSM;218;5;16;15533;-1;17.8807;44.8258;6104;4;1;1722457646;1722477842;0
GSM;218;5;16;18563;-1;18.0431;44.8077;4106;3;1;1722458121;1722478201;0
GSM;218;3;40;4596;-1;18.4149;43.8565;1899;4;1;1722466371;1722486722;0
GSM;218;5;3;641;-1;18.6306;43.7322;3615;19;1;1722567770;1722604690;0
GSM;218;5;3;17281;-1;18.6074;43.8079;1000;2;1;1722605489;1722628382;0
UMTS;218;5;52;2007971;4;18.6639;44.5406;1000;1;1;1724247828;1724247828;0
GSM;218;5;9;672;-1;19.3339;44.8894;1000;1;1;1724475619;1724475619;0
GSM;218;90;15;22645;-1;19.4432;43.9232;3799;11;1;1725501817;1725613263;0
GSM;218;90;15;22847;-1;19.4137;43.9435;4161;16;1;1725503812;1725611823;0
GSM;218;90;15;22646;-1;19.3927;43.9427;5999;51;1;1725504316;1725621663;0
GSM;218;90;15;22214;-1;19.3956;43.9474;5138;73;1;1725590718;1725622204;0
GSM;218;5;3;3032;-1;19.3124;43.9164;1000;2;1;1725596485;1725618007;0
GSM;218;5;1;7452;-1;19.3086;43.9213;1000;1;1;1725596545;1725596545;0
GSM;218;5;3;1251;-1;19.4046;43.8909;10461;14;1;1725597216;1725699973;0
GSM;218;90;15;23048;-1;19.3509;43.9177;5112;29;1;1725597888;1725693847;0
GSM;218;90;15;21896;-1;19.4449;43.8622;7120;37;1;1725600798;1725702305;0
GSM;218;90;15;22545;-1;19.4543;43.861;1000;11;1;1725679527;1725702266;0
GSM;218;90;15;22843;-1;19.4568;43.8592;1000;17;1;1725679552;1725700469;0
GSM;218;90;15;22973;-1;19.4511;43.8531;1736;9;1;1725679503;1725700932;0
GSM;218;5;3;12081;-1;19.4557;43.856;1000;9;1;1725680055;1725702314;0
GSM;218;90;15;22684;-1;19.4551;43.8522;1000;1;1;1725680155;1725680155;0
GSM;218;90;15;22547;-1;19.454;43.8614;1000;1;1;1725682130;1725682130;0
LTE;218;3;31;2702081;-1;19.2837;44.8252;1000;15;1;1726894806;1726935979;0
GSM;218;3;30;4226;-1;19.2754;44.8186;1000;4;1;1726894901;1726935979;0
GSM;218;5;9;10881;-1;19.2657;44.8121;1000;5;1;1726894966;1726935979;0
UMTS;218;5;53;2019342;115;19.2564;44.7971;1121;7;1;1726895076;1726935981;0
UMTS;218;5;53;2019343;116;19.2554;44.8015;532;32;1;1726895096;1729352054;0
UMTS;218;5;53;2006961;93;19.2684;44.7862;838;27;1;1726895486;1726935980;0
UMTS;218;5;53;2002981;214;19.2737;44.7858;1000;7;1;1726895576;1726935980;0
UMTS;218;5;53;1989544;356;19.2771;44.7842;1000;11;1;1726895706;1729352054;0
UMTS;218;5;53;1989534;359;19.2766;44.785;1000;13;1;1726896271;1729352054;0
UMTS;218;5;53;2003343;23;19.2785;44.7833;1000;1;1;1726896616;1726896616;0
UMTS;218;5;53;2006884;19;19.2784;44.7833;1000;2;1;1726896666;1726935980;0
GSM;218;5;9;7263;-1;19.2782;44.7833;1000;1;1;1726901806;1726901806;0
UMTS;218;5;53;2006881;19;19.278;44.7834;1000;3;1;1726902696;1729352054;0
UMTS;218;5;53;1989883;210;19.2809;44.8233;1000;9;1;1729313874;1729352053;0
UMTS;218;5;53;2003923;264;19.2753;44.8187;1000;13;1;1729313904;1729352053;0
UMTS;218;5;53;1989841;235;19.245;44.7855;1000;12;1;1729314414;1729352053;0
UMTS;218;5;53;1989844;235;19.2545;44.7853;1534;16;1;1729314604;1729352054;0
LTE;218;5;530;93189;-1;19.2773;44.7831;1000;1;1;1729315364;1729315364;0
UMTS;218;5;53;2006964;93;19.2554;44.7862;1735;14;1;1729315394;1729352054;0
UMTS;218;5;53;1987094;96;19.2557;44.7871;1000;15;1;1729322425;1729352054;0
UMTS;218;5;53;2010431;103;19.3288;44.8947;1000;9;1;1729323675;1734189371;0
GSM;218;90;15;23064;-1;18.3423;42.5782;876;30;1;1729901466;1729928703;0
GSM;218;90;15;22575;-1;18.3417;42.5786;766;50;1;1729902037;1729926603;0
GSM;218;90;15;23928;-1;18.2004;42.6453;500;50;1;1729902545;1729947304;0
GSM;218;90;15;22479;-1;18.2863;42.589;7488;50;1;1729903391;1729932782;0
GSM;218;3;40;4547;-1;18.346;42.5769;1000;17;1;1729903854;1729924262;0
GSM;218;3;40;3773;-1;18.2449;42.5983;539;50;1;1729904319;1729938004;0
GSM;218;3;40;1407;-1;18.2868;42.6803;9475;50;1;1729905473;1735910739;0
GSM;218;90;15;22694;-1;18.3356;42.5789;550;50;1;1729905428;1729928883;0
GSM;218;90;1150;14974;-1;18.3337;42.5778;500;36;1;1729906836;1729927263;0
GSM;218;5;18;17872;-1;18.1973;42.6472;500;50;1;1729909405;1729947723;0
GSM;218;90;15;23065;-1;18.224;42.6231;3655;14;1;1729911715;1729939502;0
GSM;218;90;15;22480;-1;18.2133;42.6327;1160;38;1;1729911999;1729940941;0
GSM;218;5;3456;40141;-1;18.2948;42.5825;1000;1;1;1729909822;1729909822;0
GSM;218;5;18;213;-1;18.2622;42.5903;500;50;1;1729909837;1729933742;0
GSM;218;90;15;23929;-1;18.157;42.6459;500;50;1;1729912183;1729951562;0
GSM;218;90;15;23927;-1;18.2105;42.6356;1000;1;1;1729913558;1729913558;0
GSM;218;3;40;3513;-1;18.2571;42.5905;1000;15;1;1729914212;1729934465;0
GSM;218;5;18;5402;-1;18.192;42.6507;773;50;1;1729914247;1729948741;0
GSM;218;90;15;23543;-1;18.2109;42.6353;1000;1;1;1729915734;1729915734;0
GSM;218;90;3456;40022;-1;18.2515;42.6005;1000;1;1;1729917049;1729917049;0
GSM;218;3;40;3774;-1;18.1595;42.6464;1000;10;1;1729920417;1729940943;0
GSM;218;90;5;23922;-1;17.4868;43.1486;1000;2;1;1730013138;1730033102;0
LTE;218;90;4082;44726;-1;18.1193;44.1294;1000;2;1;1733160580;1733180762;0
LTE;218;90;4082;44471;-1;18.1192;44.1294;1000;1;1;1733160614;1733160614;0
LTE;218;90;4082;44626;-1;18.1193;44.1294;1000;1;1;1733160863;1733160863;0
LTE;218;90;4082;44756;-1;18.1193;44.1294;1000;1;1;1733160872;1733160872;0
UMTS;218;5;53;1990031;277;19.3337;44.8895;1000;2;1;1734157768;1734189371;0
LTE;218;3;3050;140821513;-1;17.5748;42.9424;1000;4;1;1735380561;1735402144;0
UMTS;218;5;28;1346311;409;18.028;44.6866;3610;33;1;1735600666;1739856306;0
LTE;218;5;280;362755;-1;18.041;44.6951;781;34;1;1735601222;1739856306;0
LTE;218;5;280;362767;-1;18.0398;44.6913;1000;4;1;1735601352;1739680806;0
UMTS;218;5;28;1316311;409;18.0229;44.6841;3724;31;1;1735601662;1739856306;0
GSM;218;90;6;24632;-1;18.0399;44.691;1000;2;1;1735620714;1735640887;0
UMTS;218;5;28;1372072;17;18.0654;44.6848;1000;20;1;1735746358;1735775281;0
UMTS;218;5;28;1362142;18;18.065;44.6866;932;26;1;1735746358;1735775281;0
UMTS;218;5;28;1313172;371;18.065;44.6868;1000;23;1;1735746358;1735775281;0
LTE;218;90;4061;98998;-1;18.066;44.6817;1000;10;1;1735746358;1735775281;0
UMTS;218;5;28;1372071;159;18.0658;44.681;1000;1;1;1735746377;1735746377;0
UMTS;218;5;28;1313173;372;18.0646;44.6889;1000;18;1;1735746405;1735775281;0
LTE;218;90;4061;98999;-1;18.0633;44.6921;1255;16;1;1735746405;1735775282;0
LTE;218;90;4061;362165;-1;18.0594;44.6992;1000;12;1;1735746565;1735775281;0
LTE;218;90;4061;362166;-1;18.0518;44.6972;1000;5;1;1735746635;1735775282;0
LTE;218;90;4061;362167;-1;18.0462;44.698;1000;20;1;1735746655;1735775282;0
LTE;218;90;4061;93109;-1;18.0442;44.6976;1085;21;1;1735746665;1739680806;0
LTE;218;90;4061;133047;-1;18.0316;44.6898;500;25;1;1735747075;1739856305;0
LTE;218;90;4061;93110;-1;18.0265;44.6847;878;31;1;1735747105;1739856305;0
UMTS;218;5;28;1346312;410;18.0157;44.677;2499;27;1;1735747145;1739856306;0
LTE;218;90;4061;152757;-1;18.0201;44.6779;805;29;1;1735747175;1739856305;0
LTE;218;90;4061;152758;-1;18.0058;44.6712;1028;50;1;1735747247;1739856305;0
LTE;218;90;4061;93111;-1;17.9828;44.6643;4881;49;1;1735747366;1739856305;0
UMTS;218;5;28;1317462;405;18.0009;44.6697;1829;32;1;1735747386;1739856305;0
LTE;218;90;4061;390581;-1;17.9856;44.6642;978;30;1;1735747386;1739856305;0
UMTS;218;5;28;1317463;406;17.9795;44.6616;2492;38;1;1735747406;1739856305;0
LTE;218;90;4061;97718;-1;17.9345;44.6496;5091;50;1;1735747416;1739856304;0
UMTS;218;5;28;1346313;411;17.9637;44.6597;5098;50;1;1735747456;1739856305;0
LTE;218;90;4061;390583;-1;17.9721;44.6599;1421;34;1;1735747506;1739856304;0
UMTS;218;5;28;1321923;346;17.9737;44.6533;1438;21;1;1735747516;1739856305;0
UMTS;218;5;28;1354791;456;17.9644;44.6566;1189;48;1;1735747536;1739856304;0
UMTS;218;5;28;1346694;446;17.9622;44.6489;4991;49;1;1735747536;1739856303;0
LTE;218;90;4061;95413;-1;17.9647;44.6533;1050;37;1;1735747636;1739856304;0
UMTS;218;5;28;1324791;456;17.9595;44.6541;1053;16;1;1735747768;1735775293;0
LTE;218;90;4061;47029;-1;17.9574;44.6544;885;27;1;1735747778;1739856304;0
UMTS;218;5;28;1354793;458;17.9503;44.6553;1616;43;1;1735747868;1739856304;0
LTE;218;90;4061;47030;-1;17.9462;44.6523;2924;26;1;1735747948;1739856304;0
UMTS;218;5;28;1317592;280;17.9295;44.6489;4629;50;1;1735747969;1739856305;0
UMTS;218;5;28;1324792;457;17.9231;44.6591;3233;49;1;1735748019;1735775294;0
LTE;218;90;4061;95415;-1;17.929;44.657;2811;33;1;1735748039;1739856304;0
LTE;218;90;4061;98741;-1;17.9237;44.6519;3336;38;1;1735750047;1739856304;0
UMTS;218;5;28;1321922;345;17.9176;44.6478;2359;50;1;1735750167;1739856304;0
LTE;218;90;4061;97719;-1;17.9095;44.6475;2456;28;1;1735750357;1739856304;0
UMTS;218;5;28;1316313;411;17.9909;44.6161;601;50;1;1735750457;1735775291;0
UMTS;218;5;28;1365141;207;17.9187;44.661;1000;18;1;1735750607;1735775286;0
UMTS;218;5;28;1324793;458;17.9305;44.66;2320;3;1;1735750707;1739856302;0
UMTS;218;5;28;1316693;446;17.909;44.651;7552;15;1;1735750717;1739856303;0
